Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
79.0,Mathematics,77.0,31.0,5.0,Practical
79.0,English,70.0,18.0,3.0,Lectures
79.0,Biology,80.0,16.0,4.0,Visual
79.0,Mathematics,75.0,48.0,4.0,Reading
80.0,History,69.0,32.0,2.0,Practice
80.0,Biology,81.0,7.0,3.0,Practice
80.0,English,64.0,24.0,2.0,Reading
80.0,Economics,85.0,19.0,5.0,Practice-Lectures
80.0,Mathematics,81.0,30.0,5.0,Practical
80.0,Geography,60.0,36.0,5.0,Practice-Lectures
80.0,Biology,84.0,29.0,2.0,Lectures
80.0,Physics,72.0,21.0,5.0,Practice-Reading
80.0,English,73.0,31.0,2.0,Visual
80.0,English,65.0,18.0,2.0,Practice-Lectures
80.0,History,70.0,39.0,4.0,Practical
80.0,Biology,78.0,28.0,4.0,Practice-Practical
80.0,Geography,73.0,12.0,4.0,Practice
80.0,Economics,72.0,47.0,4.0,Lectures
80.0,Biology,87.0,19.0,3.0,Practice
80.0,Geography,72.0,35.0,2.0,Reading-Practical
80.0,Physics,51.0,28.0,5.0,Reading
80.0,Science,56.0,37.0,5.0,Practice
80.0,Biology,75.0,39.0,1.0,Visual-Practice
80.0,Biology,70.0,35.0,2.0,Practical
81.0,History,95.0,12.0,2.0,Practical
81.0,Geography,69.0,31.0,5.0,Reading
81.0,Biology,78.0,45.0,1.0,Reading
81.0,Mathematics,81.0,34.0,5.0,Reading
81.0,Economics,67.0,12.0,2.0,Practical
81.0,Economics,77.0,12.0,1.0,Practice
81.0,Chemistry,95.0,28.0,5.0,Reading-Lectures
81.0,Mathematics,73.0,42.0,5.0,Practical-Visual
81.0,Economics,70.0,38.0,1.0,Visual
81.0,Chemistry,81.0,31.0,4.0,Reading
81.0,Geography,71.0,39.0,3.0,Practice-Visual
81.0,Science,88.0,28.0,4.0,Lectures
81.0,Mathematics,80.0,54.0,5.0,Practical-Lectures
81.0,Computer Science,67.0,39.0,5.0,Lectures
81.0,Mathematics,65.0,25.0,4.0,Lectures
81.0,History,63.0,31.0,1.0,Lectures-Practice
81.0,Physics,74.0,35.0,5.0,Visual-Practice
81.0,Geography,70.0,28.0,3.0,Lectures-Practice
81.0,Computer Science,81.0,32.0,5.0,Practice-Practical
81.0,Biology,80.0,12.0,2.0,Visual
82.0,History,83.0,38.0,3.0,Visual-Lectures
82.0,History,68.0,33.0,5.0,Practice-Reading
82.0,Economics,59.0,39.0,3.0,Visual
82.0,Physics,70.0,30.0,5.0,Practical-Visual
82.0,Computer Science,75.0,38.0,5.0,Reading
82.0,English,87.0,31.0,5.0,Practical
82.0,Mathematics,87.0,33.0,5.0,Visual-Lectures
82.0,Mathematics,71.0,41.0,5.0,Lectures-Practice
82.0,Physics,85.0,37.0,5.0,Reading
82.0,Science,86.0,43.0,5.0,Lectures-Practical
,Mathematics,72.0,42.0,5.0,Reading
82.0,Computer Science,80.0,50.0,4.0,Visual-Practical
82.0,Physics,65.0,39.0,5.0,Visual
82.0,Chemistry,76.0,36.0,5.0,Lectures-Reading
82.0,Science,76.0,27.0,4.0,Reading
82.0,Economics,70.0,44.0,4.0,Practical-Lectures
82.0,Science,88.0,35.0,5.0,Practical
82.0,Computer Science,73.0,34.0,5.0,Reading
82.0,Economics,71.0,30.0,3.0,Lectures-Practical
82.0,Science,64.0,29.0,5.0,Lectures
83.0,History,56.0,26.0,1.0,Visual-Practice
83.0,English,66.0,14.0,1.0,Lectures-Practice
83.0,Computer Science,81.0,21.0,5.0,Practical-Practice
83.0,Geography,83.0,32.0,3.0,Reading-Lectures
83.0,Chemistry,69.0,32.0,5.0,Visual
83.0,English,56.0,26.0,3.0,Visual-Practice
83.0,Mathematics,84.0,38.0,5.0,Visual-Reading
83.0,Geography,69.0,35.0,3.0,Visual
83.0,Computer Science,75.0,32.0,4.0,Lectures
83.0,English,70.0,36.0,3.0,Lectures-Reading
83.0,Mathematics,90.0,33.0,5.0,Visual
83.0,Computer Science,79.0,26.0,4.0,Visual
83.0,Mathematics,83.0,37.0,5.0,Visual-Practical
83.0,Mathematics,76.0,23.0,4.0,Practical-Reading
83.0,English,79.0,39.0,5.0,Reading
83.0,Economics,83.0,7.0,3.0,Visual-Lectures
83.0,History,91.0,30.0,3.0,Lectures
83.0,Biology,66.0,20.0,4.0,Lectures-Visual
83.0,Economics,64.0,24.0,5.0,Lectures
83.0,History,69.0,36.0,3.0,Practice-Visual
84.0,Computer Science,64.0,30.0,5.0,Reading-Practical
84.0,Computer Science,74.0,44.0,5.0,Reading-Visual
84.0,Science,67.0,38.0,5.0,Practical-Practice
84.0,Physics,74.0,47.0,5.0,Practice-Practical
84.0,Physics,72.0,30.0,4.0,Reading
84.0,Geography,85.0,29.0,1.0,Visual-Lectures
84.0,Science,67.0,14.0,5.0,Reading
84.0,English,73.0,25.0,4.0,Practical-Visual
84.0,Biology,58.0,27.0,4.0,Visual-Practical
84.0,Biology,80.0,43.0,2.0,Lectures
84.0,Economics,57.0,27.0,5.0,Practical-Lectures
84.0,Economics,75.08080301129235,26.0,1.0,Reading-Visual
84.0,Science,72.0,57.0,5.0,Practical
84.0,Chemistry,93.0,21.0,4.0,Lectures
84.0,Mathematics,101.0,50.0,5.0,Reading-Lectures
84.0,Economics,84.0,35.0,3.0,Practical-Visual
84.0,Computer Science,73.0,20.0,4.0,Visual-Lectures
84.0,Physics,61.0,30.0,5.0,Lectures
84.0,English,80.0,40.0,3.0,Lectures
84.0,Physics,80.0,26.0,5.0,Lectures
85.0,Economics,82.0,32.0,1.0,Visual
85.0,Mathematics,74.0,42.0,5.0,Lectures-Reading
85.0,Biology,64.0,31.0,3.0,Practical
85.0,English,75.0,22.0,2.0,Lectures
85.0,Mathematics,74.0,25.0,5.0,Practice
85.0,Science,77.0,20.0,4.0,Lectures-Reading
85.0,Science,86.0,26.0,4.0,Practice
85.0,History,83.0,19.0,3.0,Lectures
85.0,History,74.0,40.0,4.0,Visual
85.0,Science,70.0,25.0,5.0,Practice-Practical
85.0,Biology,89.0,16.0,1.0,Reading-Practice
85.0,Computer Science,94.0,48.0,5.0,Visual
85.0,Economics,87.0,35.0,5.0,Practice
85.0,Computer Science,84.0,14.0,5.0,Practical-Visual
85.0,History,82.0,23.0,3.0,Reading-Lectures
85.0,Physics,74.0,24.0,5.0,Visual-Practical
85.0,Biology,69.0,41.0,1.0,Practical
85.0,Geography,78.0,41.0,1.0,Practice-Practical
85.0,English,77.0,27.0,1.0,Practical
85.0,Economics,80.0,30.0,2.0,Practical
86.0,History,81.0,31.0,3.0,Reading-Visual
86.0,Chemistry,60.0,40.0,5.0,Reading-Practice
86.0,Biology,69.0,27.0,4.0,Practical
86.0,Science,78.0,25.0,4.0,Practical
86.0,History,73.0,49.0,3.0,Practice-Practical
86.0,Science,80.0,33.0,5.0,Reading
86.0,Chemistry,77.0,35.0,5.0,Practice
86.0,Physics,85.0,26.0,4.0,Visual-Lectures
86.0,English,76.0,25.0,2.0,Visual
86.0,Computer Science,79.0,24.0,5.0,Practical
86.0,Geography,73.0,33.0,3.0,Lectures-Practical
86.0,Mathematics,87.0,26.0,5.0,Reading-Practical
86.0,Economics,68.0,31.0,5.0,Lectures
86.0,Geography,77.0,41.0,1.0,Practice-Lectures
86.0,Economics,70.0,30.0,3.0,Reading
86.0,Biology,71.0,37.0,1.0,Reading-Lectures
86.0,Geography,56.0,35.0,5.0,Practical-Practice
86.0,Chemistry,67.0,26.0,5.0,Visual
86.0,Biology,61.0,37.0,4.0,Visual-Practice
86.0,Biology,64.0,38.0,3.0,Practical-Lectures
87.0,Geography,81.0,34.0,3.0,Practical
87.0,Physics,69.0,34.0,4.0,Practical-Reading
87.0,Mathematics,72.0,39.0,5.0,Practice
87.0,Chemistry,96.0,16.0,5.0,Visual-Lectures
87.0,Economics,88.0,10.0,2.0,Visual
87.0,Computer Science,72.0,32.0,5.0,Practice
87.0,Economics,86.0,20.0,4.0,Lectures-Reading
87.0,Chemistry,86.0,35.0,5.0,Practice-Reading
87.0,Biology,90.0,30.0,5.0,Practice
87.0,Chemistry,83.0,29.0,5.0,Practice
87.0,Computer Science,65.0,27.0,5.0,Practice
87.0,Biology,63.0,47.0,4.0,Practical
87.0,History,66.0,29.0,2.0,Reading
87.0,Science,62.0,34.0,5.0,Reading-Practice
87.0,Computer Science,69.0,38.0,5.0,Reading-Practice
87.0,English,81.0,20.0,2.0,Practical-Lectures
87.0,History,101.0,24.0,3.0,Visual
87.0,Geography,53.0,49.0,5.0,Reading
87.0,English,70.0,22.0,2.0,Reading-Visual
87.0,Physics,57.0,34.0,4.0,Practical
88.0,Science,81.0,29.0,5.0,Reading
88.0,Economics,82.0,35.0,1.0,Reading-Practical
88.0,Biology,85.0,36.0,4.0,Practice-Practical
88.0,Economics,77.0,28.0,2.0,Visual-Lectures
88.0,Computer Science,77.0,29.0,5.0,Reading
88.0,History,88.0,43.0,4.0,Reading
88.0,Mathematics,73.0,36.0,4.0,Lectures-Practical
88.0,Biology,55.0,25.0,5.0,Practice-Reading
88.0,Economics,65.0,34.0,1.0,Reading
88.0,English,63.0,25.0,4.0,Practical
88.0,Economics,83.0,16.0,4.0,Practical-Lectures
88.0,Economics,81.0,45.0,2.0,Lectures
88.0,Physics,72.0,43.0,5.0,Visual
88.0,Science,84.0,28.0,5.0,Practice-Visual
88.0,Biology,76.0,31.0,4.0,Visual-Reading
88.0,Mathematics,84.0,27.0,5.0,Practice-Visual
88.0,Mathematics,64.0,27.0,5.0,Visual
88.0,Physics,62.0,28.0,5.0,Practical
88.0,Biology,62.0,21.0,1.0,Practice
88.0,Computer Science,66.0,17.0,5.0,Reading
89.0,Mathematics,77.0,29.0,5.0,Reading
89.0,Economics,100.0,21.0,2.0,Practical
89.0,English,80.0,52.0,2.0,Practice-Practical
89.0,Geography,69.0,26.0,3.0,Visual-Lectures
89.0,Physics,86.0,39.0,5.0,Visual-Practice
89.0,Geography,76.0,32.0,4.0,Practical-Visual
89.0,Biology,78.0,37.0,3.0,Visual-Practical
89.0,Chemistry,68.0,25.0,5.0,Practice-Practical
89.0,Chemistry,75.0,15.0,5.0,Visual-Practical
89.0,Computer Science,86.0,26.0,5.0,Reading-Practical
89.0,Geography,79.0,30.0,3.0,Practical-Reading
89.0,Computer Science,70.0,41.0,5.0,Lectures-Visual
89.0,English,55.0,30.0,1.0,Visual-Practical
89.0,Science,77.0,36.0,4.0,Visual
89.0,Physics,81.0,12.0,4.0,Reading-Visual
89.0,Biology,69.0,29.0,5.0,Practice-Visual
89.0,Economics,57.0,26.0,4.0,Visual
89.0,Science,79.0,44.0,4.0,Practical
89.0,Economics,66.0,36.0,1.0,Visual-Reading
89.0,Science,70.0,14.0,5.0,Reading
90.0,Computer Science,81.0,29.0,5.0,Practical-Visual
90.0,Mathematics,63.0,52.0,5.0,Practical
90.0,Economics,84.0,39.0,2.0,Practical
90.0,Biology,55.0,14.0,3.0,Reading-Practice
90.0,Geography,73.0,26.0,3.0,Practical
90.0,Economics,75.0,25.0,3.0,Lectures-Reading
90.0,Mathematics,74.0,30.0,5.0,Lectures-Visual
90.0,Science,46.0,30.0,5.0,Reading
90.0,Chemistry,88.0,30.0,5.0,Visual-Practical
90.0,Economics,84.0,41.0,3.0,Practice-Lectures
90.0,Chemistry,88.0,18.0,5.0,Lectures
90.0,Science,71.0,43.0,5.0,Visual-Practice
90.0,Geography,89.0,25.0,5.0,Practice-Practical
90.0,History,78.0,22.0,4.0,Reading
90.0,Geography,58.0,34.0,2.0,Practice-Reading
90.0,Physics,71.0,31.0,5.0,Reading
90.0,Mathematics,60.0,31.0,5.0,Reading
90.0,Science,63.0,17.0,5.0,Practical
90.0,Geography,80.0,29.0,4.0,Lectures-Reading
90.0,Science,81.0,39.0,4.0,Reading
91.0,Biology,88.0,53.0,3.0,Practice-Reading
91.0,Physics,74.0,23.0,4.0,Visual-Practice
91.0,Chemistry,88.0,40.0,5.0,Reading
91.0,Chemistry,60.0,46.0,5.0,Lectures-Practical
91.0,Economics,88.0,31.0,2.0,Practical
91.0,History,66.0,22.0,5.0,Practice-Visual
91.0,Mathematics,75.0,25.0,5.0,Reading
91.0,Geography,89.0,18.0,5.0,Visual-Practical
91.0,History,71.0,27.0,1.0,Reading-Lectures
91.0,Economics,59.0,28.0,3.0,Lectures
91.0,Economics,81.0,32.0,1.0,Reading
91.0,History,80.0,31.0,3.0,Practice-Visual
91.0,Chemistry,82.0,29.0,5.0,Visual-Lectures
91.0,Geography,69.0,19.0,3.0,Practice
91.0,Mathematics,60.0,31.0,5.0,Practice
91.0,Mathematics,82.0,23.0,4.0,Lectures-Practice
91.0,Geography,62.0,39.0,3.0,Lectures
91.0,Science,97.0,39.0,4.0,Reading-Practical
91.0,Computer Science,86.0,18.0,5.0,Practical
91.0,Biology,70.0,50.0,3.0,Visual-Practical
92.0,History,76.0,20.0,5.0,Reading
92.0,Chemistry,68.0,40.0,4.0,Lectures
92.0,Mathematics,71.0,31.0,4.0,Practice
92.0,History,53.0,23.0,3.0,Practical-Reading
92.0,Biology,78.0,44.0,5.0,Practical
92.0,Computer Science,76.0,25.0,5.0,Reading
92.0,Physics,63.0,21.0,5.0,Lectures
92.0,Science,72.0,36.0,5.0,Practice
92.0,Science,76.0,22.0,5.0,Practice-Visual
92.0,Mathematics,78.0,21.0,4.0,Reading
92.0,History,76.0,34.0,4.0,Practical
92.0,Biology,68.0,41.0,5.0,Practical-Lectures
92.0,Science,73.0,23.0,5.0,Practice
92.0,Biology,62.0,38.0,1.0,Practice
92.0,Physics,73.0,34.0,5.0,Visual
92.0,Biology,76.0,36.0,3.0,Practice
92.0,Economics,80.0,26.0,4.0,Practical-Lectures
92.0,Physics,76.0,33.0,5.0,Visual
92.0,Chemistry,83.0,39.0,5.0,Reading-Lectures
92.0,Physics,71.0,37.0,5.0,Practice-Reading
93.0,Biology,76.0,16.0,4.0,Lectures-Practical
93.0,Computer Science,68.0,35.0,4.0,Visual-Lectures
93.0,Computer Science,91.0,40.0,5.0,Practice-Visual
93.0,History,78.0,41.0,1.0,Visual-Lectures
93.0,Science,73.0,42.0,5.0,Lectures-Visual
93.0,Computer Science,71.0,14.0,5.0,Reading-Practical
93.0,History,60.0,29.0,3.0,Reading-Visual
93.0,Geography,97.0,34.0,5.0,Practice
93.0,Mathematics,77.0,5.0,5.0,Reading-Visual
93.0,Science,69.0,27.0,4.0,Visual-Reading
93.0,Biology,66.0,46.0,1.0,Visual-Reading
93.0,Biology,90.0,22.0,2.0,Practice
93.0,Economics,74.0,14.0,1.0,Practical-Practice
93.0,Physics,75.0,27.0,5.0,Practice-Reading
93.0,Science,66.0,28.0,5.0,Practical
93.0,Computer Science,62.0,10.0,5.0,Practice
93.0,Chemistry,77.0,14.0,5.0,Practice
93.0,History,69.0,42.0,1.0,Reading-Practice
93.0,English,81.0,44.0,4.0,Lectures-Visual
93.0,Mathematics,66.0,34.0,5.0,Lectures-Visual
94.0,Biology,86.0,29.0,2.0,Visual-Practice
94.0,Mathematics,70.0,2.0,4.0,Reading
94.0,Chemistry,74.0,48.0,5.0,Reading
94.0,Biology,77.0,44.0,2.0,Reading
94.0,Physics,93.0,12.0,5.0,Practice
94.0,Mathematics,98.0,34.0,5.0,Reading
94.0,Science,82.0,28.0,4.0,Lectures
94.0,Geography,76.0,32.0,4.0,Practice-Lectures
94.0,Economics,70.0,42.0,2.0,Practice
94.0,Physics,66.0,18.0,5.0,Practice-Reading
94.0,Chemistry,57.0,44.0,4.0,Practice-Visual
94.0,History,65.0,21.0,1.0,Lectures
94.0,Mathematics,68.0,25.0,5.0,Lectures-Practice
94.0,Physics,80.0,28.0,4.0,Visual
94.0,Biology,67.0,8.0,2.0,Reading-Visual
94.0,Science,60.0,34.0,4.0,Practice-Practical
94.0,History,75.0,26.0,3.0,Lectures
94.0,Computer Science,84.0,23.0,5.0,Lectures-Practice
94.0,Economics,73.0,30.0,2.0,Practice-Lectures
94.0,History,73.0,25.0,2.0,Practical
95.0,English,51.0,17.0,5.0,Reading
95.0,History,80.0,55.0,5.0,Visual
95.0,Geography,72.0,20.0,1.0,Lectures-Practical
95.0,History,67.0,28.0,4.0,Practice
95.0,Geography,75.0,15.0,3.0,Practical-Visual
95.0,English,83.0,21.0,1.0,Practical-Lectures
95.0,Biology,70.0,26.0,2.0,Visual-Practice
95.0,Mathematics,79.0,35.0,4.0,Visual-Reading
95.0,Physics,80.0,33.0,5.0,Visual-Practice
95.0,Biology,63.0,47.0,4.0,Practical
95.0,Science,84.0,24.0,5.0,Practical
95.0,Geography,82.0,15.0,4.0,Reading
95.0,Geography,77.0,31.0,4.0,Visual
,Biology,59.0,10.0,3.0,Practice
95.0,Biology,74.0,30.0,2.0,Practical-Practice
95.0,Physics,72.0,32.0,4.0,Reading-Practice
95.0,History,86.0,22.0,5.0,Lectures
95.0,Chemistry,69.0,32.0,4.0,Visual
95.0,Economics,67.0,19.0,1.0,Practice-Practical
95.0,Science,59.0,45.0,5.0,Lectures
96.0,Biology,61.0,42.0,5.0,Visual
96.0,Biology,76.0,36.0,4.0,Lectures
96.0,Physics,72.0,26.0,5.0,Lectures-Practical
96.0,History,65.0,40.0,1.0,Reading-Visual
96.0,Biology,83.0,35.0,5.0,Practice
96.0,Chemistry,81.0,14.0,5.0,Visual
96.0,Economics,64.0,31.0,1.0,Practical-Visual
96.0,Computer Science,77.0,30.0,5.0,Practice-Visual
96.0,Computer Science,80.0,28.0,5.0,Reading
96.0,History,75.0,15.0,3.0,Lectures
96.0,English,75.0,37.0,1.0,Practice
96.0,Geography,76.0,51.0,4.0,Practice-Practical
96.0,Geography,88.0,20.0,5.0,Lectures-Reading
96.0,Economics,79.0,20.0,4.0,Reading-Practical
96.0,Biology,81.0,34.0,2.0,Reading-Practice
96.0,English,85.0,34.0,4.0,Practical
96.0,Biology,84.0,34.0,1.0,Practical-Lectures
96.0,Biology,80.0,16.0,2.0,Practical
96.0,Mathematics,56.0,31.0,5.0,Practice
96.0,Science,86.0,25.0,5.0,Practice
97.0,Chemistry,78.0,22.0,4.0,Practice-Visual
97.0,History,91.0,33.0,2.0,Practical-Reading
97.0,Chemistry,67.0,28.0,5.0,Practical-Lectures
97.0,English,81.0,40.0,5.0,Lectures-Practical
97.0,Geography,81.0,26.0,5.0,Reading
97.0,Economics,79.0,33.0,5.0,Practice
97.0,Physics,71.0,29.0,5.0,Practice
97.0,Mathematics,84.0,25.0,4.0,Lectures
97.0,English,77.0,37.0,2.0,Practical-Lectures
97.0,Chemistry,67.0,44.0,5.0,Lectures
97.0,Physics,81.0,27.0,5.0,Reading-Visual
97.0,Science,62.0,42.0,4.0,Reading
97.0,Physics,70.0,31.0,5.0,Visual
97.0,Biology,73.0,31.0,3.0,Practical
97.0,Chemistry,80.0,25.0,5.0,Lectures-Practice
97.0,Physics,74.0,13.0,4.0,Practical-Visual
97.0,English,79.0,30.0,4.0,Visual-Practical
97.0,Science,72.0,25.0,5.0,Reading-Practical
97.0,Physics,75.0,39.0,5.0,Visual-Practice
97.0,Computer Science,86.0,8.0,5.0,Lectures-Visual
98.0,Mathematics,69.0,22.0,5.0,Visual
98.0,Chemistry,65.0,36.0,5.0,Lectures
98.0,Science,71.0,28.0,4.0,Lectures
98.0,Science,78.0,26.0,4.0,Practice-Practical
98.0,English,85.0,27.0,4.0,Practice-Practical
98.0,Geography,79.0,41.0,1.0,Lectures
98.0,Chemistry,62.0,28.0,5.0,Reading
98.0,Geography,95.0,21.0,1.0,Practice
98.0,Geography,70.0,42.0,4.0,Visual
98.0,Biology,66.0,45.0,1.0,Practice
98.0,English,85.0,34.0,2.0,Lectures-Practice
98.0,Science,76.0,29.909250438706444,5.0,Visual-Practical
98.0,English,76.0,30.0,5.0,Practical
98.0,Geography,76.0,48.0,5.0,Lectures-Practice
98.0,History,64.0,38.0,5.0,Practice-Lectures
98.0,Computer Science,72.0,17.0,4.0,Visual
98.0,Biology,65.0,43.0,1.0,Practice
98.0,Geography,76.0,27.0,4.0,Reading
98.0,Biology,91.0,31.0,3.0,Practical-Lectures
98.0,English,82.0,19.0,2.0,Practical-Lectures
99.0,Physics,75.0,7.0,5.0,Practical-Practice
99.0,Geography,67.0,18.0,5.0,Lectures
99.0,Mathematics,87.0,34.0,4.0,Lectures-Reading
99.0,Mathematics,61.0,42.0,5.0,Practical-Reading
99.0,History,88.0,27.0,2.0,Visual-Practical
99.0,History,79.0,37.0,3.0,Visual
99.0,Science,66.0,22.0,5.0,Reading
99.0,Physics,73.0,35.0,4.0,Reading
99.0,Mathematics,68.0,35.0,5.0,Practice
99.0,Geography,89.0,22.0,1.0,Practical
99.0,Science,69.0,40.0,5.0,Lectures-Practice
99.0,Economics,63.0,32.0,3.0,Reading
99.0,Chemistry,65.0,32.0,4.0,Lectures-Practical
99.0,Science,77.0,25.0,4.0,Practical
99.0,English,74.0,27.0,5.0,Practical-Practice
99.0,Science,73.0,10.0,5.0,Reading-Practical
99.0,Chemistry,71.0,29.0,5.0,Lectures-Practical
99.0,Mathematics,68.0,39.0,5.0,Practical-Reading
99.0,Economics,61.0,43.0,3.0,Reading
99.0,English,95.0,12.0,2.0,Practice
100.0,History,62.0,23.0,3.0,Practice
100.0,Mathematics,70.0,21.0,5.0,Reading
100.0,Economics,88.0,28.0,5.0,Practical-Lectures
100.0,Mathematics,73.0,49.0,5.0,Visual
100.0,Geography,63.0,26.0,4.0,Practice-Practical
100.0,History,70.0,39.0,2.0,Practice-Lectures
100.0,Chemistry,67.0,16.0,5.0,Reading-Practical
100.0,Physics,91.0,32.0,4.0,Practice-Practical
100.0,Geography,85.0,24.0,5.0,Practice
100.0,English,75.0,50.0,1.0,Practical
100.0,Mathematics,70.0,39.0,5.0,Practice-Lectures
100.0,Chemistry,82.0,20.0,4.0,Practical-Visual
100.0,Chemistry,84.0,3.0,5.0,Visual-Practice
100.0,Computer Science,60.0,24.0,5.0,Practical
100.0,Economics,76.0,36.0,5.0,Practical-Lectures
100.0,Science,83.0,16.0,5.0,Practical-Reading
100.0,Geography,73.0,30.0,2.0,Lectures-Reading
100.0,Physics,63.0,33.0,4.0,Lectures-Visual
100.0,Physics,75.0,43.0,5.0,Lectures-Practical
100.0,History,70.0,19.0,3.0,Visual
101.0,Science,68.0,34.0,4.0,Lectures
101.0,Mathematics,75.0,26.0,5.0,Practice
101.0,Biology,54.0,24.0,3.0,Practical-Reading
101.0,English,57.0,25.0,1.0,Lectures-Practical
101.0,English,57.0,47.0,4.0,Visual-Reading
101.0,Geography,73.0,27.0,3.0,Lectures
101.0,History,80.0,11.0,1.0,Reading
101.0,History,67.0,14.0,4.0,Reading
101.0,History,72.0,26.0,3.0,Visual
101.0,Science,83.0,21.0,4.0,Practical
101.0,Computer Science,71.0,26.0,5.0,Reading-Lectures
101.0,Computer Science,67.0,21.0,4.0,Reading-Practice
101.0,Mathematics,74.0,31.0,5.0,Reading-Practice
101.0,Chemistry,89.0,30.0,5.0,Practical-Visual
101.0,English,69.0,16.0,4.0,Practice
101.0,Biology,71.0,25.0,1.0,Practical-Reading
101.0,Chemistry,58.0,26.0,4.0,Reading-Visual
101.0,History,64.0,12.0,2.0,Practical-Visual
101.0,Chemistry,79.0,27.0,4.0,Reading-Lectures
101.0,Science,65.0,29.0,5.0,Reading-Lectures
102.0,Chemistry,67.0,39.0,4.0,Visual-Practical
102.0,Economics,80.0,29.909250438706444,4.0,Visual-Lectures
102.0,English,84.0,35.0,1.0,Reading-Practical
102.0,Economics,64.0,34.0,2.0,Practice-Reading
102.0,Science,74.0,35.0,4.0,Visual
102.0,Mathematics,68.0,39.0,4.0,Practical
102.0,Biology,75.08080301129235,37.0,1.0,Practical
102.0,Chemistry,68.0,24.0,4.0,Practice-Lectures
102.0,Physics,78.0,34.0,5.0,Practical
102.0,Mathematics,67.0,36.0,5.0,Lectures
102.0,Mathematics,80.0,35.0,4.0,Visual
102.0,Computer Science,80.0,18.0,5.0,Practical
102.0,Biology,95.0,54.0,1.0,Visual-Practical
102.0,Physics,81.0,31.0,4.0,Lectures-Visual
102.0,Economics,71.0,18.0,1.0,Visual-Reading
102.0,Computer Science,63.0,22.0,5.0,Practical-Practice
102.0,Geography,62.0,29.0,5.0,Visual-Reading
102.0,Computer Science,93.0,33.0,5.0,Practice-Reading
102.0,Computer Science,80.0,23.0,5.0,Practical-Visual
102.0,Physics,95.0,37.0,4.0,Practical
103.0,Science,68.0,32.0,4.0,Practice-Lectures
103.0,Mathematics,65.0,30.0,5.0,Lectures
103.0,Geography,81.0,34.0,5.0,Practical
103.0,Geography,93.0,24.0,1.0,Practical
103.0,History,80.0,28.0,3.0,Visual
103.0,Science,67.0,32.0,5.0,Visual
103.0,Geography,83.0,39.0,3.0,Visual-Lectures
103.0,Geography,60.0,19.0,5.0,Practical-Reading
103.0,Biology,99.0,24.0,1.0,Lectures-Visual
103.0,English,63.0,30.0,2.0,Reading-Visual
103.0,English,78.0,23.0,2.0,Visual
103.0,Physics,75.0,30.0,5.0,Practice-Reading
103.0,Physics,77.0,35.0,5.0,Visual-Reading
103.0,Biology,69.0,40.0,2.0,Practice
103.0,Biology,80.0,32.0,1.0,Reading-Lectures
103.0,Biology,73.0,35.0,5.0,Lectures
103.0,Economics,62.0,13.0,2.0,Visual
103.0,Chemistry,74.0,52.0,4.0,Practice-Visual
103.0,History,86.0,39.0,5.0,Visual
103.0,Economics,86.0,31.0,3.0,Visual
104.0,Computer Science,67.0,38.0,5.0,Lectures-Practice
104.0,Chemistry,65.0,13.0,5.0,Practice
104.0,Physics,73.0,25.0,5.0,Practical-Reading
104.0,Economics,76.0,27.0,5.0,Lectures-Practical
104.0,English,61.0,22.0,2.0,Reading
104.0,Chemistry,82.0,33.0,5.0,Lectures
104.0,English,67.0,24.0,2.0,Visual-Practical
104.0,Computer Science,79.0,46.0,5.0,Practice-Visual
104.0,Biology,90.0,13.0,1.0,Reading
104.0,Computer Science,67.0,13.0,5.0,Reading
104.0,Computer Science,69.0,53.0,5.0,Lectures
104.0,Computer Science,68.0,33.0,5.0,Lectures
104.0,Science,71.0,25.0,5.0,Lectures
104.0,Economics,83.0,34.0,4.0,Visual
104.0,Geography,64.0,40.0,2.0,Reading
104.0,History,62.0,25.0,1.0,Reading
104.0,Mathematics,77.0,44.0,4.0,Lectures
104.0,Biology,65.0,45.0,5.0,Practice-Practical
104.0,Economics,82.0,23.0,2.0,Reading
104.0,Biology,78.0,10.0,3.0,Lectures
105.0,Economics,70.0,28.0,3.0,Visual-Practical
105.0,Biology,77.0,29.0,3.0,Practical-Lectures
105.0,Science,85.0,24.0,5.0,Practice-Reading
105.0,Geography,63.0,39.0,5.0,Practice-Lectures
105.0,Chemistry,78.0,39.0,5.0,Lectures-Practice
105.0,Geography,82.0,18.0,2.0,Visual
105.0,Geography,98.0,10.0,5.0,Visual
105.0,Mathematics,70.0,28.0,5.0,Visual
105.0,History,81.0,22.0,5.0,Practical
105.0,Physics,73.0,29.909250438706444,5.0,Practice-Visual
105.0,Geography,62.0,26.0,1.0,Practical
105.0,Biology,74.0,20.0,2.0,Practice-Visual
105.0,Science,75.0,40.0,5.0,Lectures
105.0,History,79.0,39.0,4.0,Visual
105.0,Computer Science,76.0,27.0,5.0,Practice-Visual
105.0,Science,75.0,28.0,4.0,Visual-Practice
105.0,Economics,76.0,16.0,5.0,Practical
105.0,Chemistry,78.0,22.0,4.0,Reading-Practice
105.0,History,61.0,48.0,5.0,Reading-Practical
105.0,Mathematics,73.0,38.0,4.0,Practice
106.0,Science,66.0,24.0,5.0,Visual-Practical
106.0,History,67.0,34.0,2.0,Practical-Lectures
106.0,Physics,70.0,17.0,5.0,Visual-Practical
106.0,Geography,81.0,28.0,1.0,Reading
