Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
156.0,Artificial Intelligence and Machine Learning,70.0,38.0,3.0,Reading-Practice
156.0,Computer Networks,81.0,30.0,5.0,Practice
156.0,Compiler Design,78.0,34.0,4.0,Practice-Visual
156.0,Discrete Mathematics,66.0,36.0,3.0,Visual
156.0,Artificial Intelligence and Machine Learning,58.0,29.0,4.0,Lectures-Practice
156.0,Discrete Mathematics,73.0,34.0,1.0,Reading-Visual
156.0,Computer Networks,98.0,41.0,5.0,Visual-Reading
156.0,Data Structures and Algorithms,71.0,21.0,1.0,Reading
156.0,Compiler Design,75.0,26.0,1.0,Practice-Lectures
157.0,Discrete Mathematics,84.0,36.0,4.0,Reading-Practical
157.0,Database Management Systems,69.0,19.0,5.0,Practice
157.0,Compiler Design,77.0,38.0,5.0,Lectures-Reading
157.0,Operating Systems,61.0,31.0,4.0,Lectures-Practice
157.0,Computer Architecture and Organization,70.0,39.0,5.0,Lectures-Reading
157.0,Discrete Mathematics,72.0,34.0,5.0,Visual
157.0,Computer Networks,73.0,34.0,4.0,Lectures
157.0,Database Management Systems,74.0,29.0,4.0,Practical-Visual
157.0,Computer Networks,85.0,43.0,4.0,Visual
157.0,Theory of Computation,78.0,30.0,5.0,Lectures-Reading
157.0,Operating Systems,66.0,38.0,4.0,Practice
157.0,Computer Architecture and Organization,63.0,46.0,5.0,Visual-Lectures
157.0,Computer Architecture and Organization,66.0,26.0,5.0,Practice
157.0,Data Structures and Algorithms,63.0,38.0,4.0,Reading-Visual
157.0,Computer Networks,76.0,32.0,5.0,Lectures-Practice
157.0,Computer Networks,77.0,35.0,5.0,Practice
157.0,Data Structures and Algorithms,79.0,41.0,3.0,Practical
157.0,Artificial Intelligence and Machine Learning,59.0,41.0,1.0,Lectures-Reading
157.0,Compiler Design,80.0,24.0,1.0,Practice-Lectures
157.0,Theory of Computation,69.0,23.0,5.0,Visual
158.0,Discrete Mathematics,58.0,31.0,2.0,Visual-Practice
158.0,Software Engineering,85.0,36.0,5.0,Lectures-Reading
158.0,Software Engineering,70.0,39.0,5.0,Practical-Visual
158.0,Discrete Mathematics,59.0,17.0,5.0,Reading
158.0,Compiler Design,65.0,10.0,4.0,Practice-Lectures
158.0,Discrete Mathematics,77.0,36.0,4.0,Practice-Visual
158.0,Data Structures and Algorithms,77.0,41.0,1.0,Practical
158.0,Theory of Computation,84.0,17.0,5.0,Lectures-Visual
158.0,Database Management Systems,78.0,20.0,5.0,Reading-Practical
158.0,Artificial Intelligence and Machine Learning,86.0,26.0,2.0,Practical
158.0,Computer Networks,71.0,27.0,5.0,Reading-Practical
158.0,Computer Networks,73.0,30.0,5.0,Practical-Reading
158.0,Artificial Intelligence and Machine Learning,94.0,33.0,2.0,Practice
158.0,Computer Architecture and Organization,84.0,2.0,4.0,Visual-Reading
158.0,Operating Systems,61.0,32.0,3.0,Practice
158.0,Theory of Computation,74.0,46.0,5.0,Visual-Reading
158.0,Operating Systems,72.0,36.0,1.0,Lectures-Practice
158.0,Computer Architecture and Organization,76.0,27.0,5.0,Practice-Lectures
158.0,Artificial Intelligence and Machine Learning,78.0,37.0,2.0,Lectures
158.0,Database Management Systems,79.0,29.0,4.0,Lectures-Reading
159.0,Discrete Mathematics,64.0,27.0,5.0,Reading-Practical
159.0,Computer Architecture and Organization,75.0,43.0,5.0,Practical-Lectures
159.0,Artificial Intelligence and Machine Learning,98.0,25.0,3.0,Lectures-Practical
159.0,Data Structures and Algorithms,68.0,24.0,5.0,Practice
159.0,Theory of Computation,66.0,23.0,5.0,Lectures
159.0,Discrete Mathematics,77.0,44.0,4.0,Visual-Reading
159.0,Operating Systems,61.0,36.0,2.0,Practice-Practical
159.0,Artificial Intelligence and Machine Learning,76.0,38.0,4.0,Practical
159.0,Artificial Intelligence and Machine Learning,68.0,42.0,5.0,Visual-Lectures
159.0,Theory of Computation,60.0,29.0,4.0,Visual-Lectures
159.0,Database Management Systems,60.0,40.0,5.0,Practice
159.0,Artificial Intelligence and Machine Learning,79.0,50.0,4.0,Practical
159.0,Computer Networks,65.0,21.0,4.0,Reading
159.0,Computer Architecture and Organization,68.0,9.0,4.0,Practice
159.0,Data Structures and Algorithms,73.0,39.0,4.0,Reading-Lectures
159.0,Data Structures and Algorithms,63.0,41.0,2.0,Reading-Visual
159.0,Operating Systems,58.0,43.0,3.0,Practical-Reading
159.0,Theory of Computation,72.0,38.0,4.0,Lectures
159.0,Artificial Intelligence and Machine Learning,65.0,45.0,5.0,Visual-Lectures
159.0,Theory of Computation,62.0,43.0,5.0,Visual
160.0,Computer Networks,76.0,35.0,4.0,Reading
160.0,Software Engineering,64.0,38.0,5.0,Reading
160.0,Database Management Systems,65.0,37.0,5.0,Lectures-Practical
160.0,Computer Networks,77.0,26.0,5.0,Practice-Reading
160.0,Database Management Systems,85.0,30.0,4.0,Practice
160.0,Operating Systems,64.0,13.0,3.0,Reading-Practical
160.0,Operating Systems,89.0,33.0,5.0,Practice-Visual
160.0,Theory of Computation,66.0,25.0,4.0,Lectures
160.0,Artificial Intelligence and Machine Learning,94.0,41.0,1.0,Practice
160.0,Operating Systems,78.0,23.0,3.0,Practical
160.0,Computer Networks,72.0,17.0,5.0,Reading
160.0,Theory of Computation,68.0,40.0,4.0,Practical-Practice
160.0,Computer Networks,72.0,41.0,5.0,Lectures
160.0,Database Management Systems,77.0,45.0,5.0,Practical
160.0,Data Structures and Algorithms,82.0,20.0,5.0,Visual
160.0,Software Engineering,82.0,30.0,5.0,Practical-Visual
160.0,Database Management Systems,86.0,28.0,4.0,Reading-Visual
160.0,Operating Systems,56.0,18.0,5.0,Practical-Lectures
160.0,Compiler Design,77.0,44.0,5.0,Reading
160.0,Discrete Mathematics,71.0,55.0,2.0,Reading
161.0,Data Structures and Algorithms,75.0,26.0,1.0,Lectures
161.0,Theory of Computation,70.0,23.0,5.0,Practice
161.0,Computer Architecture and Organization,103.0,34.0,4.0,Lectures-Reading
161.0,Software Engineering,71.0,32.0,5.0,Practice
161.0,Software Engineering,77.0,36.0,5.0,Visual
161.0,Compiler Design,68.0,29.0,2.0,Practice-Reading
161.0,Discrete Mathematics,73.0,33.0,4.0,Lectures
161.0,Software Engineering,89.0,39.0,4.0,Reading
161.0,Compiler Design,87.0,35.0,3.0,Lectures-Visual
161.0,Discrete Mathematics,72.0,25.0,1.0,Lectures
161.0,Compiler Design,85.0,42.0,5.0,Reading-Lectures
161.0,Discrete Mathematics,64.0,32.0,2.0,Practical-Practice
161.0,Compiler Design,93.0,34.0,4.0,Practical
161.0,Data Structures and Algorithms,73.0,32.0,5.0,Lectures-Reading
161.0,Operating Systems,75.0,30.0,5.0,Lectures
161.0,Theory of Computation,75.0,26.0,5.0,Visual-Reading
161.0,Database Management Systems,76.0,27.0,5.0,Practical-Practice
161.0,Computer Architecture and Organization,67.0,35.0,5.0,Reading
161.0,Artificial Intelligence and Machine Learning,68.0,24.0,4.0,Lectures-Reading
161.0,Discrete Mathematics,87.0,28.0,4.0,Reading-Practice
162.0,Database Management Systems,88.0,33.0,5.0,Lectures
162.0,Computer Architecture and Organization,72.0,25.0,5.0,Practical
162.0,Computer Architecture and Organization,83.0,27.0,5.0,Reading-Lectures
162.0,Computer Networks,59.0,27.0,5.0,Practice-Reading
162.0,Software Engineering,73.0,44.0,4.0,Lectures
162.0,Software Engineering,67.0,15.0,4.0,Reading
162.0,Theory of Computation,71.0,32.0,5.0,Lectures
162.0,Database Management Systems,65.0,37.0,4.0,Reading-Practical
162.0,Database Management Systems,65.0,32.0,5.0,Practical
162.0,Theory of Computation,71.0,42.0,5.0,Practice-Visual
162.0,Data Structures and Algorithms,63.0,27.0,4.0,Lectures
162.0,Software Engineering,101.0,30.0,4.0,Reading-Practice
162.0,Operating Systems,64.0,34.0,4.0,Practical-Visual
162.0,Computer Networks,69.0,14.0,5.0,Practice-Lectures
162.0,Data Structures and Algorithms,80.0,28.0,5.0,Practice
162.0,Operating Systems,74.0,45.0,2.0,Practical
162.0,Computer Networks,75.0,24.0,5.0,Visual
162.0,Discrete Mathematics,75.0,29.0,3.0,Lectures-Visual
162.0,Theory of Computation,71.0,14.0,5.0,Practical
162.0,Theory of Computation,97.0,23.0,5.0,Practical
163.0,Computer Architecture and Organization,79.0,34.0,4.0,Reading-Lectures
163.0,Compiler Design,67.0,34.0,2.0,Practice-Visual
163.0,Computer Networks,88.0,40.0,5.0,Visual-Practical
163.0,Data Structures and Algorithms,87.0,40.0,3.0,Practice
163.0,Artificial Intelligence and Machine Learning,60.0,21.0,1.0,Lectures
163.0,Computer Architecture and Organization,84.0,38.0,5.0,Practice-Reading
163.0,Computer Architecture and Organization,78.0,23.0,5.0,Practical
163.0,Data Structures and Algorithms,78.0,28.0,5.0,Lectures-Practice
163.0,Database Management Systems,85.0,33.0,5.0,Reading-Practical
163.0,Data Structures and Algorithms,81.0,32.0,4.0,Lectures-Practice
163.0,Discrete Mathematics,76.0,33.0,3.0,Practice-Lectures
163.0,Discrete Mathematics,80.0,57.0,4.0,Lectures-Practice
163.0,Computer Architecture and Organization,69.0,23.0,5.0,Reading
163.0,Data Structures and Algorithms,77.0,28.0,2.0,Practical
163.0,Computer Architecture and Organization,82.0,38.0,4.0,Practical
163.0,Theory of Computation,78.0,18.0,5.0,Visual
163.0,Software Engineering,66.0,24.0,5.0,Lectures-Practice
163.0,Computer Architecture and Organization,72.0,29.0,5.0,Visual
163.0,Compiler Design,72.0,28.0,1.0,Reading
163.0,Computer Architecture and Organization,92.0,21.0,4.0,Practical
164.0,Computer Architecture and Organization,87.0,20.0,5.0,Practical-Practice
164.0,Data Structures and Algorithms,69.0,49.0,1.0,Practical-Lectures
164.0,Data Structures and Algorithms,63.0,29.0,3.0,Practice-Reading
164.0,Artificial Intelligence and Machine Learning,79.0,45.0,5.0,Visual-Reading
164.0,Artificial Intelligence and Machine Learning,82.0,41.0,2.0,Practical-Visual
164.0,Software Engineering,71.0,33.0,5.0,Reading-Practical
164.0,Theory of Computation,75.0,29.0,5.0,Lectures-Visual
164.0,Computer Architecture and Organization,65.0,26.0,5.0,Lectures
164.0,Database Management Systems,82.0,24.0,4.0,Visual-Reading
164.0,Artificial Intelligence and Machine Learning,86.0,25.0,5.0,Lectures
164.0,Database Management Systems,85.0,44.0,5.0,Practice-Lectures
164.0,Computer Architecture and Organization,73.0,45.0,5.0,Practical
164.0,Data Structures and Algorithms,74.0,17.0,3.0,Practice
164.0,Computer Networks,70.0,27.0,5.0,Practical
164.0,Computer Networks,87.0,34.0,5.0,Practice
164.0,Software Engineering,70.0,13.0,5.0,Practical-Visual
164.0,Data Structures and Algorithms,72.0,30.0,1.0,Practice
164.0,Discrete Mathematics,93.0,38.0,4.0,Practice-Lectures
164.0,Discrete Mathematics,81.0,48.0,1.0,Practice-Practical
164.0,Compiler Design,63.0,29.0,4.0,Practical-Lectures
165.0,Discrete Mathematics,66.0,28.0,5.0,Practice
165.0,Theory of Computation,69.0,32.0,4.0,Visual
165.0,Data Structures and Algorithms,78.0,40.0,4.0,Lectures-Reading
165.0,Database Management Systems,67.0,11.0,5.0,Practical
165.0,Theory of Computation,72.0,42.0,5.0,Visual-Reading
165.0,Theory of Computation,100.0,20.0,5.0,Reading
165.0,Software Engineering,80.0,33.0,5.0,Practical
165.0,Discrete Mathematics,82.0,33.0,3.0,Reading-Lectures
165.0,Discrete Mathematics,80.0,39.0,4.0,Practical
165.0,Computer Architecture and Organization,62.0,18.0,4.0,Practice
165.0,Computer Architecture and Organization,77.0,21.0,4.0,Lectures-Practical
165.0,Operating Systems,78.0,25.0,2.0,Reading-Lectures
165.0,Theory of Computation,87.0,35.0,5.0,Practice
165.0,Computer Networks,83.0,37.0,5.0,Reading
165.0,Discrete Mathematics,84.0,9.0,3.0,Practical
165.0,Artificial Intelligence and Machine Learning,67.0,31.0,5.0,Practical
165.0,Operating Systems,61.0,18.0,5.0,Visual-Practical
165.0,Compiler Design,65.0,42.0,3.0,Practice-Practical
165.0,Artificial Intelligence and Machine Learning,86.0,18.0,4.0,Practice-Practical
165.0,Discrete Mathematics,84.0,38.0,2.0,Lectures
166.0,Theory of Computation,64.0,46.0,4.0,Reading
166.0,Computer Networks,64.0,43.0,5.0,Practice
166.0,Artificial Intelligence and Machine Learning,60.0,28.0,5.0,Practice
166.0,Computer Architecture and Organization,84.0,32.0,5.0,Lectures-Visual
166.0,Computer Networks,63.0,27.0,4.0,Reading
166.0,Compiler Design,62.0,29.0,3.0,Practice
166.0,Artificial Intelligence and Machine Learning,77.0,39.0,3.0,Lectures
166.0,Computer Networks,77.0,30.0,5.0,Practice
166.0,Computer Architecture and Organization,77.0,39.0,5.0,Practical
166.0,Software Engineering,79.0,41.0,5.0,Visual
166.0,Artificial Intelligence and Machine Learning,86.0,34.0,2.0,Practice-Lectures
166.0,Discrete Mathematics,76.0,29.0,1.0,Visual
166.0,Data Structures and Algorithms,93.0,21.0,4.0,Reading
166.0,Computer Architecture and Organization,80.0,33.0,5.0,Lectures-Visual
166.0,Data Structures and Algorithms,75.0,36.0,3.0,Practice-Visual
166.0,Artificial Intelligence and Machine Learning,93.0,30.0,3.0,Practical
166.0,Database Management Systems,68.0,28.0,5.0,Practice
166.0,Computer Architecture and Organization,88.0,15.0,5.0,Practice
166.0,Discrete Mathematics,67.0,28.0,1.0,Practice-Lectures
166.0,Discrete Mathematics,69.0,46.0,1.0,Practical-Lectures
167.0,Operating Systems,63.0,29.0,5.0,Lectures
167.0,Theory of Computation,88.0,47.0,5.0,Practical
167.0,Discrete Mathematics,80.0,28.0,2.0,Visual-Practical
167.0,Compiler Design,71.0,49.0,1.0,Reading
167.0,Discrete Mathematics,72.0,37.0,4.0,Practice-Practical
167.0,Computer Networks,85.0,34.0,5.0,Practical
167.0,Compiler Design,93.0,18.0,1.0,Practical-Practice
167.0,Theory of Computation,77.0,40.0,5.0,Lectures-Visual
167.0,Artificial Intelligence and Machine Learning,76.0,35.0,4.0,Practice
167.0,Data Structures and Algorithms,89.0,45.0,5.0,Lectures
167.0,Operating Systems,79.0,21.0,1.0,Visual-Practice
167.0,Software Engineering,91.0,32.0,5.0,Practice
167.0,Data Structures and Algorithms,90.0,43.0,1.0,Practice
167.0,Software Engineering,68.0,16.0,4.0,Practical
167.0,Compiler Design,76.0,37.0,2.0,Practice
167.0,Computer Networks,67.0,23.0,4.0,Visual-Practice
167.0,Software Engineering,74.0,20.0,5.0,Visual
167.0,Compiler Design,87.0,35.0,1.0,Visual
167.0,Data Structures and Algorithms,68.0,49.0,3.0,Visual-Lectures
167.0,Compiler Design,72.0,26.0,3.0,Practical
168.0,Operating Systems,68.0,36.0,2.0,Practice-Lectures
168.0,Compiler Design,77.0,44.0,4.0,Lectures-Visual
168.0,Software Engineering,68.0,38.0,5.0,Practical
168.0,Computer Architecture and Organization,67.0,22.0,5.0,Practical-Lectures
168.0,Computer Networks,64.0,28.0,4.0,Reading
168.0,Operating Systems,90.0,28.0,1.0,Practice
168.0,Software Engineering,72.0,34.0,5.0,Practical-Lectures
168.0,Software Engineering,89.0,29.0,5.0,Visual-Practice
168.0,Discrete Mathematics,62.0,49.0,1.0,Visual-Reading
168.0,Operating Systems,74.0,47.0,1.0,Lectures-Practical
168.0,Data Structures and Algorithms,54.0,27.0,3.0,Practice-Lectures
168.0,Artificial Intelligence and Machine Learning,72.0,26.0,2.0,Practice-Visual
168.0,Database Management Systems,80.0,41.0,5.0,Visual-Practical
168.0,Computer Architecture and Organization,63.0,48.0,5.0,Practice-Practical
168.0,Software Engineering,83.0,48.0,5.0,Practical
168.0,Computer Networks,89.0,24.0,4.0,Visual
168.0,Data Structures and Algorithms,75.0,34.0,2.0,Reading-Lectures
168.0,Compiler Design,69.0,12.0,3.0,Visual
168.0,Computer Architecture and Organization,58.0,37.0,5.0,Practice-Visual
168.0,Data Structures and Algorithms,63.0,14.0,4.0,Lectures-Reading
169.0,Data Structures and Algorithms,83.0,28.0,5.0,Practice
169.0,Software Engineering,60.0,41.0,5.0,Practical
169.0,Database Management Systems,69.0,48.0,4.0,Practice-Reading
169.0,Computer Architecture and Organization,69.0,19.0,5.0,Lectures
169.0,Operating Systems,75.0,32.0,3.0,Lectures
169.0,Database Management Systems,87.0,24.0,5.0,Reading
169.0,Software Engineering,76.0,36.0,5.0,Practice-Lectures
169.0,Computer Architecture and Organization,70.0,34.0,4.0,Lectures
169.0,Software Engineering,92.0,33.0,5.0,Reading-Lectures
169.0,Operating Systems,69.0,43.0,1.0,Practical
169.0,Computer Networks,91.0,21.0,5.0,Visual-Lectures
169.0,Operating Systems,72.0,32.0,1.0,Visual
169.0,Artificial Intelligence and Machine Learning,71.0,25.0,2.0,Reading-Lectures
169.0,Database Management Systems,88.0,36.0,5.0,Practical
169.0,Computer Architecture and Organization,78.0,30.0,4.0,Visual
169.0,Data Structures and Algorithms,67.0,38.0,5.0,Lectures-Visual
169.0,Compiler Design,74.0,25.0,5.0,Practical-Reading
169.0,Theory of Computation,63.0,20.0,5.0,Reading-Visual
169.0,Discrete Mathematics,59.0,41.0,3.0,Visual-Lectures
169.0,Theory of Computation,76.0,43.0,5.0,Practical-Lectures
170.0,Database Management Systems,63.0,45.0,4.0,Practice-Reading
170.0,Computer Networks,80.0,44.0,5.0,Lectures-Practical
170.0,Computer Networks,76.0,30.0,5.0,Visual-Practical
170.0,Computer Architecture and Organization,71.0,24.0,5.0,Lectures
170.0,Software Engineering,72.0,6.0,4.0,Visual-Lectures
170.0,Data Structures and Algorithms,76.0,29.0,2.0,Lectures-Practice
170.0,Computer Networks,68.0,26.0,4.0,Reading-Visual
170.0,Operating Systems,61.0,24.0,3.0,Visual
170.0,Operating Systems,67.0,39.0,2.0,Visual
170.0,Database Management Systems,79.0,27.0,4.0,Practice
170.0,Computer Architecture and Organization,71.0,18.0,5.0,Reading-Lectures
170.0,Operating Systems,77.0,26.0,3.0,Lectures-Reading
170.0,Theory of Computation,90.0,14.0,5.0,Practical-Visual
170.0,Data Structures and Algorithms,98.0,26.0,1.0,Reading-Visual
170.0,Artificial Intelligence and Machine Learning,83.0,16.0,3.0,Reading
170.0,Operating Systems,75.0,36.0,1.0,Practice
170.0,Data Structures and Algorithms,96.0,22.0,5.0,Visual
170.0,Artificial Intelligence and Machine Learning,65.0,22.0,2.0,Reading-Practical
170.0,Database Management Systems,73.0,17.0,5.0,Practice-Reading
170.0,Computer Networks,76.0,47.0,4.0,Visual
171.0,Compiler Design,76.0,30.0,2.0,Visual-Practice
171.0,Compiler Design,91.0,28.0,4.0,Visual-Reading
171.0,Compiler Design,80.0,22.0,4.0,Lectures
171.0,Discrete Mathematics,68.0,11.0,3.0,Reading-Practice
171.0,Computer Networks,77.0,21.0,5.0,Reading
171.0,Software Engineering,89.0,20.0,5.0,Reading
171.0,Database Management Systems,72.0,30.0,5.0,Practical
171.0,Artificial Intelligence and Machine Learning,78.0,25.0,3.868019033308289,Visual
171.0,Artificial Intelligence and Machine Learning,64.0,32.0,4.0,Visual
171.0,Software Engineering,56.0,13.0,5.0,Practice
171.0,Discrete Mathematics,74.0,34.0,1.0,Reading-Visual
171.0,Software Engineering,70.0,18.0,4.0,Visual
171.0,Discrete Mathematics,85.0,19.0,1.0,Reading
171.0,Computer Architecture and Organization,82.0,22.0,5.0,Practical
171.0,Computer Architecture and Organization,75.08080301129235,21.0,5.0,Practical
171.0,Computer Architecture and Organization,86.0,26.0,5.0,Visual-Lectures
171.0,Database Management Systems,73.0,30.0,4.0,Lectures
171.0,Database Management Systems,72.0,32.0,5.0,Visual-Lectures
171.0,Computer Architecture and Organization,84.0,44.0,5.0,Practice
171.0,Data Structures and Algorithms,59.0,33.0,3.0,Practice-Practical
172.0,Discrete Mathematics,78.0,25.0,5.0,Reading
172.0,Compiler Design,78.0,27.0,4.0,Practice
172.0,Software Engineering,69.0,41.0,4.0,Lectures
172.0,Computer Architecture and Organization,91.0,27.0,5.0,Reading-Lectures
172.0,Theory of Computation,75.0,44.0,5.0,Lectures
172.0,Computer Architecture and Organization,77.0,45.0,5.0,Lectures
172.0,Computer Architecture and Organization,89.0,18.0,4.0,Lectures-Reading
172.0,Operating Systems,81.0,34.0,4.0,Lectures-Practical
172.0,Computer Architecture and Organization,74.0,20.0,5.0,Lectures
172.0,Compiler Design,77.0,12.0,2.0,Reading
172.0,Software Engineering,73.0,30.0,5.0,Practical-Lectures
172.0,Database Management Systems,67.0,32.0,5.0,Lectures-Visual
172.0,Theory of Computation,77.0,43.0,5.0,Reading-Practice
172.0,Computer Networks,81.0,24.0,5.0,Visual-Practice
172.0,Artificial Intelligence and Machine Learning,59.0,35.0,2.0,Practical
172.0,Data Structures and Algorithms,78.0,51.0,2.0,Practical
172.0,Software Engineering,83.0,24.0,5.0,Lectures-Practical
172.0,Computer Networks,75.0,30.0,4.0,Reading
172.0,Compiler Design,79.0,22.0,5.0,Reading
172.0,Software Engineering,69.0,16.0,5.0,Practical
173.0,Data Structures and Algorithms,74.0,16.0,2.0,Practical
173.0,Artificial Intelligence and Machine Learning,76.0,53.0,4.0,Lectures-Visual
173.0,Software Engineering,91.0,27.0,5.0,Practice
173.0,Database Management Systems,72.0,26.0,5.0,Lectures
173.0,Computer Architecture and Organization,86.0,23.0,4.0,Reading-Lectures
173.0,Discrete Mathematics,57.0,26.0,5.0,Practical-Reading
173.0,Artificial Intelligence and Machine Learning,81.0,38.0,5.0,Visual
173.0,Database Management Systems,69.0,47.0,4.0,Visual
173.0,Software Engineering,91.0,47.0,5.0,Practical
173.0,Discrete Mathematics,61.0,23.0,4.0,Visual
173.0,Data Structures and Algorithms,66.0,20.0,4.0,Visual-Practical
173.0,Computer Architecture and Organization,50.0,35.0,5.0,Practical-Practice
173.0,Software Engineering,67.0,41.0,5.0,Lectures-Reading
173.0,Discrete Mathematics,82.0,24.0,1.0,Reading-Visual
173.0,Database Management Systems,60.0,43.0,5.0,Practical-Reading
173.0,Database Management Systems,66.0,28.0,5.0,Lectures-Practical
173.0,Theory of Computation,91.0,41.0,5.0,Practical-Lectures
173.0,Computer Networks,75.0,36.0,5.0,Practical-Practice
173.0,Compiler Design,65.0,27.0,2.0,Visual-Practice
173.0,Compiler Design,76.0,18.0,1.0,Reading
174.0,Database Management Systems,92.0,26.0,4.0,Practice
174.0,Theory of Computation,71.0,36.0,5.0,Visual-Lectures
174.0,Theory of Computation,83.0,24.0,4.0,Visual-Practical
174.0,Data Structures and Algorithms,72.0,34.0,2.0,Reading-Practical
174.0,Computer Networks,87.0,51.0,4.0,Practical-Lectures
174.0,Compiler Design,83.0,14.0,3.0,Reading-Visual
174.0,Artificial Intelligence and Machine Learning,87.0,30.0,5.0,Lectures-Practical
174.0,Computer Networks,83.0,36.0,5.0,Practice-Lectures
174.0,Computer Architecture and Organization,86.0,23.0,5.0,Practice
174.0,Computer Architecture and Organization,72.0,28.0,4.0,Practical
174.0,Theory of Computation,108.0,29.0,5.0,Visual-Lectures
174.0,Compiler Design,86.0,23.0,1.0,Lectures
174.0,Discrete Mathematics,70.0,28.0,2.0,Visual
174.0,Artificial Intelligence and Machine Learning,72.0,20.0,3.0,Practice
174.0,Computer Networks,84.0,25.0,5.0,Visual
174.0,Artificial Intelligence and Machine Learning,66.0,22.0,2.0,Reading
174.0,Data Structures and Algorithms,70.0,38.0,2.0,Practical
174.0,Artificial Intelligence and Machine Learning,58.0,22.0,4.0,Visual-Practical
174.0,Artificial Intelligence and Machine Learning,86.0,40.0,3.0,Visual-Reading
174.0,Database Management Systems,87.0,19.0,4.0,Practice
175.0,Artificial Intelligence and Machine Learning,82.0,39.0,1.0,Practical-Reading
175.0,Computer Networks,66.0,17.0,5.0,Lectures-Practical
175.0,Software Engineering,80.0,21.0,5.0,Practical-Reading
175.0,Database Management Systems,76.0,24.0,5.0,Lectures-Practice
175.0,Database Management Systems,74.0,45.0,5.0,Lectures-Visual
175.0,Artificial Intelligence and Machine Learning,86.0,29.0,5.0,Practical-Visual
175.0,Computer Networks,77.0,22.0,5.0,Visual
175.0,Computer Networks,82.0,24.0,5.0,Practice-Reading
175.0,Discrete Mathematics,79.0,35.0,1.0,Lectures
175.0,Database Management Systems,80.0,13.0,5.0,Lectures-Practice
175.0,Computer Networks,81.0,14.0,5.0,Lectures
175.0,Discrete Mathematics,78.0,21.0,3.0,Lectures-Practical
175.0,Compiler Design,70.0,19.0,1.0,Practical-Reading
175.0,Artificial Intelligence and Machine Learning,89.0,18.0,2.0,Reading
175.0,Software Engineering,66.0,23.0,5.0,Reading
175.0,Computer Networks,68.0,17.0,5.0,Reading-Practical
175.0,Software Engineering,87.0,25.0,4.0,Practical-Visual
175.0,Compiler Design,67.0,38.0,1.0,Reading-Visual
175.0,Operating Systems,74.0,22.0,3.0,Reading
175.0,Computer Networks,56.0,27.0,5.0,Practical-Reading
176.0,Computer Architecture and Organization,71.0,36.0,5.0,Reading
176.0,Software Engineering,86.0,11.0,4.0,Practical-Practice
176.0,Operating Systems,81.0,23.0,4.0,Lectures-Practice
176.0,Software Engineering,65.0,26.0,5.0,Practical
176.0,Database Management Systems,94.0,1.0,5.0,Reading-Practical
176.0,Database Management Systems,77.0,32.0,5.0,Practice-Lectures
176.0,Data Structures and Algorithms,85.0,28.0,1.0,Practical
176.0,Computer Architecture and Organization,91.0,36.0,4.0,Visual-Reading
176.0,Compiler Design,74.0,14.0,5.0,Lectures-Visual
176.0,Computer Architecture and Organization,66.0,36.0,4.0,Lectures-Practical
176.0,Operating Systems,89.0,32.0,4.0,Reading
176.0,Data Structures and Algorithms,72.0,18.0,2.0,Reading
176.0,Discrete Mathematics,70.0,28.0,1.0,Reading-Practical
176.0,Data Structures and Algorithms,80.0,24.0,1.0,Practical-Practice
176.0,Computer Architecture and Organization,68.0,34.0,5.0,Practice
176.0,Operating Systems,76.0,41.0,5.0,Practical-Practice
176.0,Software Engineering,65.0,22.0,5.0,Practical
176.0,Computer Networks,72.0,27.0,5.0,Visual-Lectures
176.0,Theory of Computation,77.0,46.0,4.0,Reading-Visual
176.0,Computer Networks,79.0,32.0,5.0,Practice-Lectures
177.0,Operating Systems,88.0,42.0,3.0,Practice
177.0,Computer Architecture and Organization,62.0,18.0,5.0,Reading-Visual
177.0,Discrete Mathematics,79.0,7.0,2.0,Practice-Reading
177.0,Software Engineering,70.0,33.0,4.0,Visual
177.0,Artificial Intelligence and Machine Learning,66.0,52.0,2.0,Lectures
177.0,Data Structures and Algorithms,56.0,18.0,3.0,Visual-Practical
177.0,Computer Networks,72.0,24.0,5.0,Lectures
177.0,Compiler Design,85.0,6.0,3.0,Practical-Visual
177.0,Computer Networks,68.0,1.0,5.0,Practice-Visual
177.0,Computer Networks,76.0,34.0,4.0,Lectures
177.0,Database Management Systems,86.0,39.0,5.0,Practice
177.0,Compiler Design,65.0,31.0,3.0,Practice-Lectures
177.0,Database Management Systems,91.0,20.0,4.0,Practice-Visual
177.0,Computer Architecture and Organization,81.0,32.0,5.0,Practical
177.0,Artificial Intelligence and Machine Learning,55.0,40.0,3.0,Visual-Lectures
177.0,Discrete Mathematics,73.0,31.0,1.0,Practical-Visual
177.0,Operating Systems,78.0,28.0,1.0,Visual-Practical
177.0,Theory of Computation,73.0,27.0,5.0,Practical
177.0,Discrete Mathematics,76.0,39.0,2.0,Practical
177.0,Computer Architecture and Organization,86.0,34.0,5.0,Reading
178.0,Operating Systems,71.0,13.0,3.0,Practice
178.0,Operating Systems,64.0,8.0,1.0,Practical-Visual
178.0,Database Management Systems,92.0,32.0,4.0,Visual
178.0,Artificial Intelligence and Machine Learning,70.0,40.0,1.0,Practice-Practical
178.0,Compiler Design,57.0,43.0,3.0,Reading
178.0,Discrete Mathematics,86.0,14.0,1.0,Reading-Lectures
